SourceFile,StationCode,MonitoringLocation,State,State,Temp_Min,Temp_Max,DO_Min,DO_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,Nitrate_Min,Nitrate_Max,FecalColiform_Min,FecalColiform_Max,TotalColiform_Min,TotalColiform_Max,FecalStrepto_Min,FecalStrepto_Max,Temp_Avg,DO_Avg,pH_Avg,Conductivity_Avg,BOD_Avg,Nitrate_Avg,FecalColiform_Avg,TotalColiform_Avg,FecalStrepto_Avg,pH_Risk,DO_Risk,BOD_Risk,Cond_Risk,Nitrate_Risk,TotalColiform_Risk,FecalColiform_Risk,FecalStrepto_Risk,Risk
table_23.csv,4431,"SHIKARI KHAD BEFORE CONFLUENCE TO RIVER 
PABBAR NEAR HRTC ROHRU BUS STAND",,"HIMACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,30037,RIVER BANGANGA AT U/S IDRISHPUR (U.K.),,UTTARAKHAND  21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,30038,"RIVER BANGANGA AT D/S SHUKRATAL (BEFORE 
CONFLUENCE OF LAKSAR DRAIN )",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,10099,RIVER HINDON AT MAHESHPUR D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,10102,RIVER HINDON AT MOHAN NAGAR U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,10103,RIVER HINDON AT MOHAN NAGAR D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,10106,RIVER HINDON AT GHAZIABAD U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,10100,RIVER HINDON AT BARNAWA U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,10101,RIVER HINDON AT BARNAWA D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,1483,"RIVER HINDON AFTER CONFL. WITH R. KRISHNA & KALI 
NEAR BINAULI TOWN, PURA MAHADEV, MEERUT, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,2496,"RIVER HINDON AT SARDHANA BUDHANA ROAD, VILLAGE 
BAPARSI, MEERUT",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,1357,"RIVER HINDON AT SAHARANPUR D/S, AT MAHESHPUR 
.DEOBAND  U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,1358,"RIVER HINDON AT GHAZIABAD D/S KULESHRA GB 
NAGAR, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,10104,RIVER HINDON AT NOIDA U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,10105,RIVER HINDON AT NOIDA D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,1477,RIVER KALINADI AT U/S OF MUZAFFAR NAGAR U.P.,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,1478,"RIVER KALINADI AT D/S OF MUZAFFAR NAGAR, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,4606,RIVER KEN NEAR ROAD BRIDGE AT PANNA,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_23.csv,1356,"RIVER BETWA BEFORE CONF. YAMUNA AT HAMIRPUR, 
U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,30079,"RIVER BETWA DOWNSTREAM AT SUKMA-DUKMA DAM, 
DIST-JHANSI (U.P.)",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,30080,"RIVER BETWA AT KANJIA ROAD BRIDGE, KANJIA 
DIST.ASHOK NAGAR (M.P.)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,1614,"RIVER BETWA NEAR WATER SUPPLY  INTAKE WELL , 
VIDISHA( M.P)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,1614,"RIVER BETWA NEAR WATER SUPPLY  INTAKE WELL , 
VIDISHA( M.P)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2107,"RIVER BETWA AT U/S AT MAHUTA GHAT, AGASOD, BINA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2108,"RIVER BETWA AT M/S J.P. THERMAL POWER, BINA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2119,"RIVER BETWA AT NAYAPUR D/S MANDIDEEP INDL. AREA 
NO.1,DIST.RAISEN",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2121,"RIVER BETWA NEAR ROAD BRIDGE, BHOJPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2122,RIVER BETWA NEAR W/S INTAKE WELL POINT RAISEN,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2124,"RIVER BETWA AT CHARANTIRGHAT, VIDISHA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2125,"RIVER BETWA D/S AFTER MIXING OF RIVER BAIS AT 
VIDISHA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,3832,RIVER BETWA AT U/S NEAR ROAD BRIDGE ORCHHA,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2953,"RIVER KALI SINDH AT ANICUT OF M/S CFCL GADEPAN, 
KOTA, RAJASTHAN",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,2956,"RIVER KALI SINDH AT BAROD ROAD BRIDGE, KOTA, 
RAJASTHAN",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,3310,"RIVER CHAMLA AT W/S INTAKE POINT BADNAGAR, 
UJJAIN",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,3313,"RIVER KARIYARI U/S NEAR M/S UTCL BELA CEMENT 
PLANT,VILL.SONARA , REWA,",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,3314,"RIVER KARIYARI,D/S, NEAR M/S J.P. 
CEMENT,VILL.NAUBASTA, REWA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,3319,"RIVER NEWAJ AT W/S INTAKE POINT, SHUJALPUR, 
UJJAIN",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,3320,"RIVER NEWAJ  U/S NEAR W/S INTAKE  POINT, RAJGARH",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_24.csv,3833,"RIVER BEBUS AT RAJGHAT DAM, SAGAR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,5538,"RIVER KALIASOT DAM OUTLATE NEAR DAM 
GATE,BHOPAL",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,5539,"RIVER KHAN RAMWASA STOP DAM,UJJAIN",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,5540,"RIVER MANDAKINI , ORIGIN POINT SATI ANSUIYA 
,CHITRAKOOT",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,5544,"RIVER CHAMBAL PALI NEAR ROAD BRIDGE ,SHEOPUR",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,2955,"RIVER CHAMBAL ENTERING IN RAJASTHAN AT GANDHI 
SAGAR DAM, RAWATBHATA,CHITTORGARH",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,1288,"RIVER CHAMBAL AT KOTA U/S (PHED INTAKE POINT. 
NEAR KOTA  BARRAGE), RAJASTHAN",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,1289,"RIVER CHAMBAL AT RANGPUR KOTA D/S (2 KM. FROM 
CITY), RAJASTHAN",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,10029,"RIVER CHAMBAL AT KESHORAIPATAN U/S, NEAR SHRI 
RAJESHWAR MAHADEV TEMPLE, BUNDI",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,10030,"RIVER CHAMBAL AT KESHORAIPATTAN D/S NEAR 
AMBEDKAR NAGAR, BUNDI",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,4769,"RIVER CHAMBAL, NEAR CHAMBAL BRIDGE, DHOLPUR 
TO MURENA ROAD, NH-3",,RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,30086,"RIVER CHAMBAL AT GWALIOR ROAD BRIDGE, UDI, 
ETAWAH DIST.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,30060,"RIVER CHAMBAL AT FISH FARM NEAR GANDHISAGAR 
DAM (MP & RJASTHAN)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,1418,"RIVER CHAMBAL AT GANDHI SAGAR DAM, RAMPURA, 
M.P",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,1365,"RIVER CHAMBAL AT NAGDA U/S (WATER INTAKE POINT) 
M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,1366,"RIVER CHAMBAL AT NAGDA D/S, M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,1609,"RIVER CHAMBAL AT DHOLPUR,",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,3308,"RIVER CHAMBAL AT JANAPAWA, FROM ORIGIN POINT, 
INDORE",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_25.csv,4607,RIVER CHAMBAL AT ITAWA ROAD BRIDGE BHIND,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2724,"RIVER SUSWA AT MATHURAWALA, DEHRADUN",,UTTARAKHAND  15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2734,"RIVER BHELLA U/S OF KASHIPUR,US NAGAR",,UTTARAKHAND  13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2735,"RIVER BHELLA D/S OF LOHIYA BRIDGE  KASHIPUR,US 
NAGAR",,UTTARAKHAND  13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2732,"RIVER DHELLA U/S AT KASHIPUR MORADABAD ROAD 
BRIDGE,US NAGAR",,UTTARAKHAND  13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2733,"RIVER DHELLA D/S AT THAKURDWARA ALIGANJ 
ROAD,US NAGAR",,UTTARAKHAND  12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,30004,RIVER DHELA AT ADAMPUR,,UTTARAKHAND  20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2731,"RIVER KOSI AT KASHIPUR BAJPUR ROAD 
BRIDGE,KASHIPUR,US NAGAR",,UTTARAKHAND  13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,30002,"RIVER KOSI AT DADIYAL BRIDGE, UTTRAKHAND",,UTTARAKHAND  21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2728,RIVER GOLA AT HALDWANI,,UTTARAKHAND  13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2729,RIVER KICHHA AT KICHHA U.S. NAGAR,,UTTARAKHAND  12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,30003,RIVER KICCHA AT PULL BHATTA,,UTTARAKHAND  20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2730,"RIVER PILKHAR AT BILASPUR, RAMPUR,US NAGAR",,UTTARAKHAND  12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,30000,"RIVER PILKHAR AT RAMPUR, BHOT(U.P)",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,30001,"RIVER BAHELA AT BADLI VILLAGE LOHIYA BRIDGE , 
TANDA (U.P.)",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2736,"RIVER NANDOUR U/S AT SITARGANJ INDUSTRIAL AREA, 
US NAGAR",,UTTARAKHAND  12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,2737,"RIVER NANDOUR D/S AT SITARGANJ INDUSTRIAL AREA, 
US NAGAR",,UTTARAKHAND  12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,3438,"RIVER KALYANI  U/S OF  PANTNAGAR INDUSRIAL AREA, 
US NAGAR",,UTTARAKHAND  13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,3439,"RIVER KALYANI  D/S OF PANTNAGAR INDUSTRIAL AREA, 
US NAGAR",,UTTARAKHAND  12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_27.csv,30077,"RIVER RAMGANGA AT ROAD BRIDGE  SHERKOT, 
DIST.BIJNAUR (U.P.)",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,30078,"RIVER RAMGANGA AT 
KALAGARHBARRAGE,KALAGARH,DIST,PAUDHIGADHWAL  
(U.K.)",,UTTARAKHAND  21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,30077,"RIVER RAMGANGA AT ROAD BRIDGE  SHERKOT, 
DIST.BIJNAUR (U.P.)",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1064,"RIVER RAMGANGA AT KANNAUJ (BEFORE CONF.), U.P",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1065,"RIVER KALINADI NEAR  GUMATIYA VILLAGE ,KANNAUJ 
(BEFORE CONF.), U.P",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1480,"RIVER KALINADI AT U/S OF GULAOTHI TOWN IN 
BULANDSAHAR, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,2497,"RIVER KALI EAST AT KHARKHODA-PARIKSHIT GARH 
ROAD, VILL. KOL, MEERUT",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,2482,"RIVER VARUNA AT RAMESHWAR, VARANASI",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,2483,RIVER VARUNA B/C WITH GANGA AT VARANASI,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,2502,"SHUKRA TAL GHAT (CONFLUENCE OF BANGANGA AND 
SALONI RIVER), MUZAFFARNAGAR,",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1361,"RIVER SAI AT UNNAO AFTER DRAIN OUTFALL, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,2484,"RIVER SAI AT JALALPUR, JAUNPUR",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1072,"RIVER GOMTI AT VARANASI, RAJWARI U.P",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1350,"RIVER GOMTI AT SITAPUR U/S DADNAMAU GHAT, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1351,"RIVER GOMTI AT LUCKNOW U/S AT WATER INTAKE 
POINT, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1352,"RIVER GOMTI AT LUCKNOW D/S PIPRAGHAT , U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,1353,"RIVER GOMTI AT JAUNPUR D/S, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,10083,RIVER GOMTI AT NEEMSAR U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,10084,RIVER GOMTI AT NEEMSAR D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_28.csv,10085,RIVER GOMTI AT BHATPUR U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10086,RIVER GOMTI AT BHATPUR D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10087,RIVER GOMTI AT GAUGHAT U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10088,RIVER GOMTI AT GAUGHAT D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10089,RIVER GOMTI AT MOHMEAK U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10090,RIVER GOMTI AT MOHMEAK D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10091,RIVER GOMTI AT PIPRAGHAT U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10092,RIVER GOMTI AT PIPRAGHAT D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10093,RIVER GOMTI AT GANGAGANJ U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10094,RIVER GOMTI AT GANGAGANJ D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10095,RIVER GOMTI AT SULTANPUR U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10096,RIVER GOMTI AT SULTANPUR D/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,10097,RIVER GOMTI AT JAUNPUR U/S,,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,1363,"RIVER RAPTI AFTER CONFL. OF R. HONIN NR. 
DOMINGARH RLY BRIDGE, GORAKHPUR, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,4517,"RIVER RAPTI AT RAJGHAT, GORAKHPUR",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,1076,"RIVER GHAGHARA NEAR CHAPRA, RIVILGANJ, MANJHI, 
SARAN",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,1355,"RIVER GHAGHARA AT TURTIPAR,DEORIA D/S, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,2492,"RIVER GHAGHRA AT BARHALGANJ, GORAKHPUR",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,1359,"RIVER RIHAND AT RENUKUT U/S, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,1360,"RIVER RIHAND AT RENUKUT D/S, U.P.",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_29.csv,1143,"RIVER TONS AT CHAKGHAT, M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,1144,"RIVER TONS AT MADHAVGARH, M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,3328,"RIVER TONS AT MADHAVGARH, NEAR PHED W/S INTAKE 
POINT, SATNA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,3853,"RIVER TONS AT BASAMAN MAMA TEMPLE, NEAR PURWA 
FALL, TEHSIL- 
SEMARIYA, DIST- REWA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,4609,"RIVER TONS AT M.P-U.P BOUNDARY, BEFORE MIXING 
RIVER BELAN CHAKGHAT REWA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,5543,"River BeeharÂ Khthuliya Intake Well Point ,Rewa",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,4611,RIVER GAMBHIR AT DAM SITE UJJAIN,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,1607,"RIVER BASLI GOHAD DAM, GOHAD, M.P",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,2120,"RIVER KALIASOT NEAR ROAD BRIDGE, MANDIDEEP",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,2142,"River KALISINDH  NEAR ROAD BRIDGE SARANGPUR, 
RAJGARH",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_30.csv,4621,RIVER HATHNI NANPUR FATA DAM ALIRAJPUR,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_31.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_31.csv,3125,"RIVER GANDAK GOPALGANJ PIPRAKOTHI ROAD BRIDGE 
(DUMARIA GHAT)",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_31.csv,2568,"RIVER GANDAK AT REWAGHAT, MUZAFFARPUR",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_31.csv,10163,"RIVER GANDAK AT ROAD BRIDGE, U/S HAJIPUR, 
VAISHALI (BORDER OF SARAN & VAISHALI)",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_31.csv,10126,"RIVER GANDAK AT KONHARA GHAT, OPPOSITE 
HARIHARNATH MANDIR,SONEPUR",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_31.csv,1078,"RIVER GANDAK  AT SONEPUR NEAR HARIHARNATH 
TEMPLE",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,1823,"RIVER DHOS AT SAHARGHAT, MADHUBANI",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4405,"RIVER DHOS AT MADHWAPUR, MADHUBANI",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,2559,"RIVER RAMREKHA AT HARINAGAR, WEST CHAMPARAN",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
